Aspergillus terreus,Fusarium brachygibbosum,Solirubrobacter sp.,Udaeobacter sp.,Gemmata sp.,Talaromyces marneffei,Ilumatobacter sp.,Curvularia lunata,Humicola olivacea,Humicola sp.,Rhodoplanes sp.,Nitrosocosmicus sp.,Scytalidium sp.,Rubrobacter sp.,Neobacillus drentensis,Target_Crop_Grouped
1.690020800103809,0.4606194414310636,1.378093399130136,-0.12072405883587964,0.1520926694930241,-0.27563756313073545,-0.12654950246530314,-0.1377417345926704,1.9465547943083246,-0.4214199958641657,0.1932398248670728,2.312136552349697,0.0015377098749065911,1.353795215144712,0.43849028492596503,3
-2.3614113112876502,-2.2717491633033853,2.3591439791531634,-1.0667598003104615,0.7446634380139692,-0.9122096342163419,0.8427486602548101,2.1302564277967706,-3.136586438392438,-2.628652650133789,1.3392767266392147,1.0000680529468227,-1.0666890396775013,1.7591791981712266,2.3946945323689004,2
-4.0328346412940865,-4.0328346412940865,2.700294443566676,2.2234961192798655,1.6806487166493531,0.13346918199975816,0.8785842183991881,2.521086713505344,-0.5153333906319894,-1.670314021196455,3.3096447831754365,-2.002383562871326,0.5120982580922641,2.2187244266316704,2.6445956260810024,2
-1.7767186862065647,-1.1829741108477676,1.055794271678488,0.2858336769023519,-1.4192155788671605,0.036464469953543396,-0.5739928341638857,0.07930375901725012,0.21466300796752782,0.7239125217485032,-0.17726157737945483,1.1138947176384708,1.1700177115033716,0.2734530428832595,0.47957920897235196,1
0.10421189791701552,-3.097679013219512,1.4352451705853466,0.1881008210487369,-0.27552081755191404,-1.679556955646299,0.1521283086140748,2.406946091412584,0.6166004370756548,-0.3057717551006206,0.6202713538691118,1.31911302364341,-1.5363246318747057,0.5489856614681534,1.4084951550963378,3
1.3495442628777936,-1.4061224853086307,1.047065886990756,-0.03131571784858546,-0.8213542674517957,-0.13463958966638268,0.009838974546254077,-0.8827809605213005,-0.5457108089071765,1.1644374703284723,0.5023036527708844,0.34232348153764147,1.2401823601766868,0.07924712021078713,0.0028022159503943047,1
2.0876492902279553,-0.06378443131800678,1.3250221781557103,-2.0531341589070395,-0.1415445921735811,-2.7833328991075623,0.15826512226120135,1.330213870098478,-1.15569428202661,1.9418853291677678,0.3452537995189652,2.3152394833965864,0.32426927028975544,0.5321166785764955,-4.231233016657204,0
0.8117918447568572,-0.22244513904856247,1.093224101118405,0.1305020252048263,-0.7659914325767844,-0.5170042375498454,-0.1138290009193487,-0.693068738351985,-0.3076833500762681,1.9506280109200185,0.2108520040330942,1.6683782894437793,1.1609583943476796,0.3715241464739978,0.13807926902648923,1
0.178805526034042,-1.5641638072001633,1.7906114775984048,0.9354804163883937,0.13292627470258112,1.893728951215095,1.057181470337666,-3.310741215343761,-0.043878573512186686,3.5859289472512272,1.5842078455699022,2.0828036527278604,2.706326685982068,1.193822632567161,-5.090525458840631,0
1.552482511415288,0.15390360348982474,1.0446253113377981,-0.04416641788427867,-0.7599959695602214,-1.5765769365926854,-0.04074895916527143,0.4774027910080196,-0.25763456411653274,0.766498107536153,0.05875531569243127,1.0613853984811925,0.37024275838482973,0.887290719114236,-0.0028126349047134227,1
